,Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Precipitation,Wind Speed,Visibility,Cloud Cover,Relative Humidity,Conditions,Clear,Overcast,Partially cloudy,Rain,"Rain, Overcast","Rain, Partially cloudy",Snow,"Snow, Overcast","Snow, Partially cloudy"
16450,russia,07/19/2016,78.3,66.2,71.3,0.41,13.4,6.1,57.0,78.57,"Rain, Partially cloudy",0,0,0,0,0,1,0,0,0
16451,russia,07/20/2016,74.7,65.1,69.5,0.46,15.0,5.6,67.1,84.12,"Rain, Partially cloudy",0,0,0,0,0,1,0,0,0
16452,russia,07/21/2016,69.8,59.5,65.2,0.07,12.6,5.8,61.8,79.93,"Rain, Partially cloudy",0,0,0,0,0,1,0,0,0
16453,russia,07/22/2016,71.0,57.3,63.5,0.43,12.4,5.1,33.7,83.8,"Rain, Partially cloudy",0,0,0,0,0,1,0,0,0
16454,russia,07/23/2016,75.9,62.0,68.1,0.27,18.6,5.5,51.1,77.93,"Rain, Partially cloudy",0,0,0,0,0,1,0,0,0
16455,russia,07/24/2016,81.9,63.7,72.3,0.0,12.7,4.1,5.8,71.23,Clear,1,0,0,0,0,0,0,0,0
16456,russia,07/25/2016,82.5,62.4,72.1,0.0,8.2,4.3,15.3,72.51,Clear,1,0,0,0,0,0,0,0,0
16457,russia,07/26/2016,82.5,62.8,72.6,0.39,6.1,4.8,17.2,75.15,Rain,0,0,0,1,0,0,0,0,0
16458,russia,07/27/2016,83.6,63.4,72.4,0.15,8.8,4.7,30.2,75.99,"Rain, Partially cloudy",0,0,0,0,0,1,0,0,0
16459,russia,07/28/2016,79.5,63.3,71.5,0.02,10.5,5.2,32.0,77.9,"Rain, Partially cloudy",0,0,0,0,0,1,0,0,0
16460,russia,07/29/2016,84.9,64.9,75.3,0.0,6.0,5.2,23.9,70.31,Clear,1,0,0,0,0,0,0,0,0
16461,russia,07/30/2016,85.5,66.9,75.0,0.0,14.4,5.7,11.8,70.8,Clear,1,0,0,0,0,0,0,0,0
16462,russia,07/31/2016,80.7,62.9,72.4,0.0,8.2,5.4,9.3,70.18,Clear,1,0,0,0,0,0,0,0,0
16463,russia,08/01/2016,82.6,62.7,74.5,0.0,9.0,6.0,10.2,66.13,Clear,1,0,0,0,0,0,0,0,0
16464,russia,08/02/2016,86.2,67.4,76.1,0.0,13.7,6.2,29.3,66.02,Partially cloudy,0,0,1,0,0,0,0,0,0
16465,russia,08/03/2016,67.5,63.0,65.0,0.0,11.1,6.0,85.0,92.45,Overcast,0,1,0,0,0,0,0,0,0
16466,russia,08/04/2016,77.1,59.7,68.0,0.0,11.3,6.0,47.8,73.18,Partially cloudy,0,0,1,0,0,0,0,0,0
16467,russia,08/05/2016,78.9,56.7,69.4,0.0,8.2,6.0,3.8,65.17,Clear,1,0,0,0,0,0,0,0,0
16468,russia,08/06/2016,83.1,62.1,73.9,0.0,9.8,6.2,3.2,62.33,Clear,1,0,0,0,0,0,0,0,0
16469,russia,08/07/2016,90.3,62.0,75.3,0.31,13.5,5.5,21.8,68.8,Rain,0,0,0,1,0,0,0,0,0
16470,russia,08/08/2016,71.1,56.6,63.3,0.0,16.6,6.2,50.0,74.75,Partially cloudy,0,0,1,0,0,0,0,0,0
16471,russia,08/09/2016,76.5,53.7,66.1,0.0,8.2,5.7,18.6,71.75,Clear,1,0,0,0,0,0,0,0,0
16472,russia,08/10/2016,78.3,56.7,68.9,0.0,9.0,5.5,4.0,66.09,Clear,1,0,0,0,0,0,0,0,0
16473,russia,08/11/2016,80.1,59.0,71.1,0.0,11.3,6.2,5.8,64.52,Clear,1,0,0,0,0,0,0,0,0
16474,russia,08/12/2016,66.4,52.2,61.0,0.0,14.9,5.7,63.9,91.42,Partially cloudy,0,0,1,0,0,0,0,0,0
16475,russia,08/13/2016,65.7,51.9,58.5,0.0,10.5,6.2,55.4,78.08,Partially cloudy,0,0,1,0,0,0,0,0,0
16476,russia,08/14/2016,67.5,50.9,59.7,0.0,12.0,5.8,30.1,79.37,Partially cloudy,0,0,1,0,0,0,0,0,0
16477,russia,08/15/2016,57.6,54.8,56.7,0.59,17.2,4.9,87.5,96.02,"Rain, Overcast",0,0,0,0,1,0,0,0,0
16478,russia,08/16/2016,67.5,53.0,60.9,0.07,14.2,6.0,39.5,73.17,"Rain, Partially cloudy",0,0,0,0,0,1,0,0,0
16479,russia,08/17/2016,71.1,56.1,63.2,0.24,14.8,6.2,60.1,74.26,"Rain, Partially cloudy",0,0,0,0,0,1,0,0,0
16480,russia,08/18/2016,78.9,57.6,68.2,0.0,14.9,5.6,8.3,77.77,Clear,1,0,0,0,0,0,0,0,0
16481,russia,08/19/2016,82.2,60.0,69.7,0.0,11.3,4.9,19.9,81.5,Clear,1,0,0,0,0,0,0,0,0
16482,russia,08/20/2016,71.7,64.0,67.5,0.0,11.0,4.5,53.7,92.28,Partially cloudy,0,0,1,0,0,0,0,0,0
16483,russia,08/21/2016,78.9,60.2,69.1,0.0,6.1,4.3,35.9,82.02,Partially cloudy,0,0,1,0,0,0,0,0,0
16484,russia,08/22/2016,82.2,60.9,71.0,0.0,6.9,4.2,19.0,79.17,Clear,1,0,0,0,0,0,0,0,0
16485,russia,08/23/2016,81.3,61.7,71.5,0.02,11.9,5.4,18.0,78.63,Rain,0,0,0,1,0,0,0,0,0
16486,russia,08/24/2016,75.2,59.4,66.3,0.9,15.6,5.4,57.0,87.68,"Rain, Partially cloudy",0,0,0,0,0,1,0,0,0
16487,russia,08/25/2016,68.0,54.3,61.0,0.16,13.5,6.2,64.2,81.08,"Rain, Partially cloudy",0,0,0,0,0,1,0,0,0
16488,russia,08/26/2016,69.0,50.4,61.5,0.0,11.9,5.7,28.7,78.54,Partially cloudy,0,0,1,0,0,0,0,0,0
16489,russia,08/27/2016,78.9,56.1,68.5,0.0,15.7,5.2,8.0,73.53,Clear,1,0,0,0,0,0,0,0,0
16490,russia,08/28/2016,70.5,53.6,64.9,0.0,19.4,6.2,0.0,63.14,Clear,1,0,0,0,0,0,0,0,0
16491,russia,08/29/2016,69.9,49.0,60.9,0.0,14.1,6.2,0.9,68.45,Clear,1,0,0,0,0,0,0,0,0
16492,russia,08/30/2016,75.8,60.9,67.0,0.0,14.5,6.1,26.9,81.89,Partially cloudy,0,0,1,0,0,0,0,0,0
16493,russia,08/31/2016,62.8,51.1,57.7,0.07,17.8,6.1,51.1,80.01,"Rain, Partially cloudy",0,0,0,0,0,1,0,0,0
16494,russia,09/01/2016,65.7,46.7,56.1,0.0,15.6,5.8,5.9,73.65,Clear,1,0,0,0,0,0,0,0,0
16495,russia,09/02/2016,71.7,50.4,61.4,0.08,11.1,6.2,54.0,79.23,"Rain, Partially cloudy",0,0,0,0,0,1,0,0,0
16496,russia,09/03/2016,68.7,54.7,61.0,0.0,12.6,5.9,30.6,81.35,Partially cloudy,0,0,1,0,0,0,0,0,0
16497,russia,09/04/2016,62.0,51.9,57.3,0.15,11.3,6.0,68.7,90.12,"Rain, Partially cloudy",0,0,0,0,0,1,0,0,0
16498,russia,09/05/2016,59.1,52.4,57.3,0.0,7.5,5.2,74.5,96.06,Partially cloudy,0,0,1,0,0,0,0,0,0
16499,russia,09/06/2016,65.1,47.7,56.6,0.0,12.0,6.1,22.9,81.37,Clear,1,0,0,0,0,0,0,0,0
16500,russia,09/07/2016,62.7,49.4,57.1,0.0,15.0,6.1,46.3,79.61,Partially cloudy,0,0,1,0,0,0,0,0,0
16501,russia,09/08/2016,62.7,53.7,59.2,0.0,18.5,6.2,64.6,78.96,Partially cloudy,0,0,1,0,0,0,0,0,0
16502,russia,09/09/2016,57.9,51.9,54.4,0.0,13.4,6.2,59.8,79.22,Partially cloudy,0,0,1,0,0,0,0,0,0
16503,russia,09/10/2016,61.5,50.1,56.0,0.0,11.2,6.2,23.2,76.04,Clear,1,0,0,0,0,0,0,0,0
16504,russia,09/11/2016,58.4,52.5,55.6,0.0,7.1,5.5,74.3,91.23,Partially cloudy,0,0,1,0,0,0,0,0,0
16505,russia,09/12/2016,71.7,54.5,62.6,0.0,14.3,5.3,62.4,83.44,Partially cloudy,0,0,1,0,0,0,0,0,0
16506,russia,09/13/2016,60.0,47.1,54.3,0.0,20.7,6.2,33.4,70.28,Partially cloudy,0,0,1,0,0,0,0,0,0
16507,russia,09/14/2016,54.9,47.7,50.5,0.0,14.1,6.2,75.0,82.91,Partially cloudy,0,0,1,0,0,0,0,0,0
16508,russia,09/15/2016,53.7,46.5,50.3,0.0,15.8,6.2,74.8,81.12,Partially cloudy,0,0,1,0,0,0,0,0,0
16509,russia,09/16/2016,54.3,48.3,51.1,0.12,12.6,6.1,82.4,93.39,"Rain, Overcast",0,0,0,0,1,0,0,0,0
16510,russia,09/17/2016,50.7,44.2,48.2,0.0,13.4,6.2,88.3,87.15,Overcast,0,1,0,0,0,0,0,0,0
16511,russia,09/18/2016,50.7,44.1,47.0,0.0,14.2,6.1,83.7,84.2,Overcast,0,1,0,0,0,0,0,0,0
16512,russia,09/19/2016,48.2,41.1,44.4,0.0,14.9,6.2,93.2,83.87,Overcast,0,1,0,0,0,0,0,0,0
16513,russia,09/20/2016,50.7,43.9,46.8,0.12,8.9,5.7,89.5,94.27,"Rain, Overcast",0,0,0,0,1,0,0,0,0
16514,russia,09/21/2016,50.7,45.2,48.1,0.0,11.9,6.1,77.7,88.05,Overcast,0,1,0,0,0,0,0,0,0
16515,russia,09/22/2016,47.1,45.3,46.3,0.0,12.0,5.4,93.6,94.46,Overcast,0,1,0,0,0,0,0,0,0
16516,russia,09/23/2016,47.7,44.1,45.7,0.0,12.7,5.8,92.9,92.72,Overcast,0,1,0,0,0,0,0,0,0
16517,russia,09/24/2016,51.3,44.1,46.7,0.0,10.3,5.9,72.9,86.75,Partially cloudy,0,0,1,0,0,0,0,0,0
16518,russia,09/25/2016,53.0,43.1,48.2,0.0,15.7,5.3,41.1,80.47,Partially cloudy,0,0,1,0,0,0,0,0,0
16519,russia,09/26/2016,54.9,43.2,48.8,0.0,16.4,6.2,44.9,77.94,Partially cloudy,0,0,1,0,0,0,0,0,0
16520,russia,09/27/2016,48.9,45.3,47.1,0.0,14.1,6.2,86.5,74.14,Overcast,0,1,0,0,0,0,0,0,0
16521,russia,09/28/2016,48.9,42.9,45.6,0.0,8.9,6.2,64.8,75.9,Partially cloudy,0,0,1,0,0,0,0,0,0
16522,russia,09/29/2016,46.5,40.8,44.3,0.04,8.9,5.7,94.3,91.06,"Rain, Overcast",0,0,0,0,1,0,0,0,0
16523,russia,09/30/2016,58.5,45.3,52.0,0.04,14.9,5.7,80.9,93.45,"Rain, Overcast",0,0,0,0,1,0,0,0,0
16524,russia,10/01/2016,62.1,47.1,53.9,0.0,15.0,6.2,17.1,78.56,Clear,1,0,0,0,0,0,0,0,0
16525,russia,10/02/2016,62.1,41.2,52.4,0.0,8.3,5.5,30.9,83.42,Partially cloudy,0,0,1,0,0,0,0,0,0
16526,russia,10/03/2016,66.9,51.1,58.4,0.75,7.4,4.2,34.1,89.97,"Rain, Partially cloudy",0,0,0,0,0,1,0,0,0
16527,russia,10/04/2016,56.6,48.9,51.8,0.63,12.6,4.9,93.8,95.78,"Rain, Overcast",0,0,0,0,1,0,0,0,0
16528,russia,10/05/2016,56.0,47.8,51.9,0.28,19.3,5.4,94.3,91.52,"Rain, Overcast",0,0,0,0,1,0,0,0,0
16529,russia,10/06/2016,47.8,46.5,47.1,0.0,16.1,6.0,100.0,91.64,Overcast,0,1,0,0,0,0,0,0,0
16530,russia,10/07/2016,47.6,45.7,46.8,0.0,10.6,4.0,97.2,98.05,Overcast,0,1,0,0,0,0,0,0,0
16531,russia,10/08/2016,49.4,45.7,47.5,0.0,11.9,2.3,100.0,98.56,Overcast,0,1,0,0,0,0,0,0,0
16532,russia,10/09/2016,49.4,40.4,45.6,0.0,18.6,4.9,67.5,86.94,Partially cloudy,0,0,1,0,0,0,0,0,0
16533,russia,10/10/2016,44.0,35.0,38.3,0.0,21.1,6.2,44.7,76.77,Partially cloudy,0,0,1,0,0,0,0,0,0
16534,russia,10/11/2016,41.1,37.5,38.8,0.0,15.7,6.2,92.4,71.53,Overcast,0,1,0,0,0,0,0,0,0
16535,russia,10/12/2016,39.3,35.7,37.5,0.0,6.8,6.2,99.1,74.18,Overcast,0,1,0,0,0,0,0,0,0
16536,russia,10/13/2016,35.7,33.3,34.4,0.0,8.9,6.2,99.9,82.74,Overcast,0,1,0,0,0,0,0,0,0
16537,russia,10/14/2016,39.9,33.9,37.2,0.0,9.7,6.2,98.2,87.38,Overcast,0,1,0,0,0,0,0,0,0
16538,russia,10/15/2016,41.0,36.9,38.5,0.02,11.3,6.2,90.8,88.69,"Rain, Overcast",0,0,0,0,1,0,0,0,0
16539,russia,10/16/2016,41.1,35.0,37.4,0.0,11.2,6.2,84.9,76.45,Overcast,0,1,0,0,0,0,0,0,0
16540,russia,10/17/2016,39.9,33.9,37.4,0.0,12.6,6.2,95.8,77.91,Overcast,0,1,0,0,0,0,0,0,0
16541,russia,10/18/2016,38.6,35.7,37.3,0.0,9.8,6.2,100.0,82.57,Overcast,0,1,0,0,0,0,0,0,0
16542,russia,10/19/2016,35.1,33.3,34.1,0.0,7.4,6.0,100.0,89.19,Overcast,0,1,0,0,0,0,0,0,0
16543,russia,10/20/2016,34.0,32.1,32.8,0.0,5.4,4.8,97.6,89.06,Overcast,0,1,0,0,0,0,0,0,0
16544,russia,10/21/2016,35.7,32.0,33.7,0.0,5.3,4.9,97.4,88.55,Overcast,0,1,0,0,0,0,0,0,0
16545,russia,10/22/2016,36.3,32.7,34.5,0.0,10.6,5.5,72.4,82.33,Partially cloudy,0,0,1,0,0,0,0,0,0
16546,russia,10/23/2016,42.9,33.9,37.3,0.0,12.7,6.2,30.3,77.84,Partially cloudy,0,0,1,0,0,0,0,0,0
16547,russia,10/24/2016,36.3,25.4,32.1,0.0,13.4,6.2,35.2,73.86,Partially cloudy,0,0,1,0,0,0,0,0,0
16548,russia,10/25/2016,38.1,29.1,33.1,0.0,16.8,6.2,12.2,64.09,Clear,1,0,0,0,0,0,0,0,0
16549,russia,10/26/2016,36.9,30.8,33.8,0.0,16.3,6.2,10.3,50.3,Clear,1,0,0,0,0,0,0,0,0
16550,russia,10/27/2016,32.8,29.1,31.0,0.15,12.2,4.0,91.4,89.2,"Rain, Overcast",0,0,0,0,1,0,0,0,0
16551,russia,10/28/2016,35.2,31.5,33.3,0.0,12.0,5.1,93.4,86.75,Overcast,0,1,0,0,0,0,0,0,0
16552,russia,10/29/2016,33.5,29.6,31.8,0.15,14.1,2.5,92.1,90.45,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16553,russia,10/30/2016,31.6,29.6,30.6,0.16,14.1,4.0,99.4,89.53,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16554,russia,10/31/2016,30.3,25.4,28.5,0.11,14.7,5.0,90.9,84.69,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16555,russia,11/01/2016,27.9,24.3,25.9,0.01,8.9,5.7,90.0,82.07,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16556,russia,11/02/2016,28.6,24.9,27.1,0.01,13.8,5.6,96.1,78.82,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16557,russia,11/03/2016,32.7,26.7,30.2,0.19,15.2,2.2,98.4,92.06,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16558,russia,11/04/2016,32.7,26.1,30.1,0.2,14.1,3.7,94.7,92.13,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16559,russia,11/05/2016,28.0,22.1,25.6,0.06,13.4,4.8,87.0,88.49,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16560,russia,11/06/2016,27.8,16.5,24.3,0.12,16.5,3.1,78.5,91.51,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16561,russia,11/07/2016,33.2,27.6,30.5,0.71,14.9,2.7,98.1,96.25,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16562,russia,11/08/2016,35.5,31.8,33.3,0.26,20.8,4.9,92.4,92.08,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16563,russia,11/09/2016,33.3,25.4,30.2,0.0,13.4,5.7,98.1,88.93,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16564,russia,11/10/2016,32.0,20.6,26.7,0.24,19.5,2.8,88.8,93.94,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16565,russia,11/11/2016,32.5,18.0,28.3,0.91,14.1,2.1,92.1,94.82,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16566,russia,11/12/2016,23.1,17.8,20.4,0.24,15.6,3.0,93.8,89.83,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16567,russia,11/13/2016,26.2,21.6,24.5,0.02,13.4,5.7,96.0,89.52,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16568,russia,11/14/2016,26.9,22.0,24.5,0.03,6.8,5.1,86.5,87.69,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16569,russia,11/15/2016,25.3,21.3,23.5,0.02,6.7,5.3,95.2,89.15,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16570,russia,11/16/2016,26.4,22.4,24.4,0.0,11.2,6.0,99.4,85.26,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16571,russia,11/17/2016,29.4,25.5,27.2,0.0,13.4,6.1,100.0,88.68,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16572,russia,11/18/2016,30.3,27.3,29.1,0.0,14.9,5.3,100.0,89.04,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16573,russia,11/19/2016,37.5,30.3,34.3,0.0,13.4,4.1,100.0,91.46,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16574,russia,11/20/2016,36.3,29.1,32.6,0.0,19.3,6.2,39.5,78.77,"Snow, Partially cloudy",0,0,0,0,0,0,0,0,1
16575,russia,11/21/2016,30.6,24.7,28.1,0.0,14.3,6.2,35.3,75.34,"Snow, Partially cloudy",0,0,0,0,0,0,0,0,1
16576,russia,11/22/2016,26.8,18.3,22.5,0.0,12.8,6.2,0.2,68.6,Snow,0,0,0,0,0,0,1,0,0
16577,russia,11/23/2016,26.8,18.3,22.3,0.0,12.7,6.2,0.0,71.77,Snow,0,0,0,0,0,0,1,0,0
16578,russia,11/24/2016,30.9,20.1,23.6,0.0,15.7,4.8,79.8,88.42,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16579,russia,11/25/2016,35.7,31.4,33.7,0.0,16.7,6.0,96.4,79.09,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16580,russia,11/26/2016,32.2,30.0,31.0,0.13,11.9,4.3,95.9,91.19,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16581,russia,11/27/2016,36.0,31.0,33.9,0.22,17.2,4.9,87.4,90.85,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16582,russia,11/28/2016,34.7,15.8,28.4,0.16,14.1,4.2,90.1,92.04,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16583,russia,11/29/2016,15.6,11.6,13.6,0.05,12.8,5.2,88.0,81.13,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16584,russia,11/30/2016,14.1,5.7,10.3,0.02,10.6,5.6,36.7,84.04,"Snow, Partially cloudy",0,0,0,0,0,0,0,0,1
16585,russia,12/01/2016,22.1,11.3,16.9,0.06,10.4,4.8,75.2,84.67,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16586,russia,12/02/2016,23.0,19.5,21.5,0.07,9.1,2.5,90.3,90.05,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16587,russia,12/03/2016,26.6,21.2,23.5,0.12,6.8,2.5,93.9,91.37,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16588,russia,12/04/2016,23.1,19.5,21.2,0.09,7.9,5.3,93.0,87.98,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16589,russia,12/05/2016,33.3,15.3,21.8,0.25,20.9,3.6,87.3,89.24,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16590,russia,12/06/2016,33.9,9.9,19.0,0.14,19.8,5.4,71.8,77.16,"Snow, Partially cloudy",0,0,0,0,0,0,0,0,1
16591,russia,12/07/2016,17.7,4.4,10.4,0.02,17.2,5.0,48.6,82.31,"Snow, Partially cloudy",0,0,0,0,0,0,0,0,1
16592,russia,12/08/2016,25.8,18.3,22.7,0.27,16.4,3.9,89.5,89.98,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16593,russia,12/09/2016,31.5,14.7,22.2,0.02,12.0,3.7,75.4,93.31,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16594,russia,12/10/2016,33.2,19.6,26.3,0.02,17.2,5.1,89.7,82.08,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16595,russia,12/11/2016,21.7,13.6,19.0,0.03,16.4,5.1,83.1,84.81,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16596,russia,12/12/2016,16.7,11.7,14.2,0.0,11.2,5.7,86.5,84.63,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16597,russia,12/13/2016,14.4,4.5,7.8,0.01,8.2,5.6,76.1,87.71,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16598,russia,12/14/2016,18.6,2.1,12.0,0.08,10.6,3.6,82.7,89.93,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16599,russia,12/15/2016,16.8,11.1,14.1,0.05,14.1,4.9,73.5,87.16,"Snow, Partially cloudy",0,0,0,0,0,0,0,0,1
16600,russia,12/16/2016,13.8,-0.4,8.4,0.01,8.9,5.1,63.5,89.04,"Snow, Partially cloudy",0,0,0,0,0,0,0,0,1
16601,russia,12/17/2016,26.1,12.9,19.2,0.0,11.3,3.9,98.8,92.36,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16602,russia,12/18/2016,32.5,26.4,29.1,0.0,14.9,5.5,99.4,92.6,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16603,russia,12/19/2016,30.4,27.9,29.1,0.04,13.5,5.4,98.1,88.91,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16604,russia,12/20/2016,28.9,17.0,23.1,0.0,14.3,6.2,49.3,77.31,"Snow, Partially cloudy",0,0,0,0,0,0,0,0,1
16605,russia,12/21/2016,33.0,26.4,30.8,0.13,17.0,4.8,99.8,93.99,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16606,russia,12/22/2016,32.1,29.1,30.8,0.0,11.3,4.6,99.6,93.52,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16607,russia,12/23/2016,30.3,27.9,28.8,0.01,13.5,4.4,99.5,94.26,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16608,russia,12/24/2016,33.9,28.5,31.1,0.02,12.0,5.1,95.4,89.42,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16609,russia,12/25/2016,31.5,28.5,30.2,0.01,12.2,5.1,95.3,87.99,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16610,russia,12/26/2016,32.8,28.5,30.5,0.06,16.4,4.9,95.4,90.09,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16611,russia,12/27/2016,34.0,31.4,32.8,0.3,13.5,4.2,91.5,94.1,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16612,russia,12/28/2016,33.0,28.0,30.5,0.0,9.8,4.2,64.8,93.85,"Snow, Partially cloudy",0,0,0,0,0,0,0,0,1
16613,russia,12/29/2016,31.2,25.2,29.0,0.01,15.3,6.2,94.9,85.52,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16614,russia,12/30/2016,29.9,24.2,27.3,0.0,17.2,5.3,95.4,89.41,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16615,russia,12/31/2016,33.2,29.7,31.8,0.03,17.9,4.5,99.4,92.75,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16616,russia,01/01/2017,35.2,33.5,34.3,0.02,16.6,4.7,99.8,97.32,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16617,russia,01/02/2017,34.9,30.2,33.2,0.16,15.1,4.9,93.7,94.05,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16618,russia,01/03/2017,30.2,12.8,20.8,0.09,13.2,5.3,90.2,85.63,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16619,russia,01/04/2017,16.5,9.9,13.1,0.03,14.6,4.4,88.6,88.45,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16620,russia,01/05/2017,17.8,-3.4,9.6,0.24,15.4,3.3,88.2,83.83,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16621,russia,01/06/2017,-2.7,-18.9,-13.2,0.03,14.3,5.3,60.6,74.52,"Snow, Partially cloudy",0,0,0,0,0,0,0,0,1
16622,russia,01/07/2017,-10.7,-21.8,-17.7,0.0,11.2,4.9,40.7,75.53,"Snow, Partially cloudy",0,0,0,0,0,0,0,0,1
16623,russia,01/08/2017,-6.8,-19.4,-14.3,0.0,8.4,5.8,15.5,78.4,Snow,0,0,0,0,0,0,1,0,0
16624,russia,01/09/2017,2.3,-16.2,-6.8,0.0,7.3,4.5,51.4,82.89,"Snow, Partially cloudy",0,0,0,0,0,0,0,0,1
16625,russia,01/10/2017,19.7,2.5,12.8,0.0,11.8,5.9,85.8,85.13,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16626,russia,01/11/2017,19.8,7.9,13.1,0.01,11.8,5.6,63.4,88.24,"Snow, Partially cloudy",0,0,0,0,0,0,0,0,1
16627,russia,01/12/2017,20.5,13.3,16.1,0.17,12.6,3.1,93.7,90.51,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16628,russia,01/13/2017,26.2,21.2,24.1,0.08,12.0,5.9,95.1,87.27,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16629,russia,01/14/2017,29.8,22.3,26.6,0.0,15.1,5.1,82.2,86.13,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16630,russia,01/15/2017,31.3,28.4,29.8,0.23,17.3,3.1,94.8,90.72,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16631,russia,01/16/2017,31.3,26.6,29.5,0.05,8.1,4.3,74.0,92.9,"Snow, Partially cloudy",0,0,0,0,0,0,0,0,1
16632,russia,01/17/2017,28.3,16.0,23.4,0.03,6.7,5.1,54.3,89.97,"Snow, Partially cloudy",0,0,0,0,0,0,0,0,1
16633,russia,01/18/2017,25.6,19.4,22.5,0.0,14.3,6.2,79.9,83.48,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16634,russia,01/19/2017,26.6,22.3,24.4,0.0,22.4,6.0,95.5,84.59,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16635,russia,01/20/2017,33.2,21.8,27.2,0.0,22.4,5.8,58.3,78.66,"Snow, Partially cloudy",0,0,0,0,0,0,0,0,1
16636,russia,01/21/2017,28.3,20.0,24.5,0.02,19.9,5.7,53.8,81.46,"Snow, Partially cloudy",0,0,0,0,0,0,0,0,1
16637,russia,01/22/2017,30.4,15.8,23.1,0.02,17.1,4.8,53.5,87.95,"Snow, Partially cloudy",0,0,0,0,0,0,0,0,1
16638,russia,01/23/2017,34.3,28.4,31.1,0.07,18.5,3.8,91.5,92.47,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16639,russia,01/24/2017,33.2,21.8,29.8,0.09,18.5,3.7,87.1,92.6,"Snow, Overcast",0,0,0,0,0,0,0,1,0
16640,russia,01/25/2017,21.4,-0.4,11.3,0.24,16.5,4.7,47.0,82.39,"Snow, Partially cloudy",0,0,0,0,0,0,0,0,1
16641,russia,01/26/2017,14.0,-7.0,2.9,0.12,15.4,5.4,36.3,79.6,"Snow, Partially cloudy",0,0,0,0,0,0,0,0,1
