Entity,Code,Year,Annual CO₂ emissions (Global Carbon Project (2017)) (million tonnes)
Turks and Caicos Islands,TCA,1876,0
Turks and Caicos Islands,TCA,1877,0
Turks and Caicos Islands,TCA,1878,0
Turks and Caicos Islands,TCA,1879,0
Turks and Caicos Islands,TCA,1880,0
Turks and Caicos Islands,TCA,1881,0
Turks and Caicos Islands,TCA,1882,0
Turks and Caicos Islands,TCA,1883,0
Turks and Caicos Islands,TCA,1884,0
Turks and Caicos Islands,TCA,1885,0
Turks and Caicos Islands,TCA,1886,0
Turks and Caicos Islands,TCA,1887,0
Turks and Caicos Islands,TCA,1888,0
Turks and Caicos Islands,TCA,1889,0
Turks and Caicos Islands,TCA,1890,0
Turks and Caicos Islands,TCA,1891,0
Turks and Caicos Islands,TCA,1892,0
Turks and Caicos Islands,TCA,1893,0
Turks and Caicos Islands,TCA,1894,0
Turks and Caicos Islands,TCA,1895,0
Turks and Caicos Islands,TCA,1896,0
Turks and Caicos Islands,TCA,1897,0
Turks and Caicos Islands,TCA,1898,0
Turks and Caicos Islands,TCA,1899,0
Turks and Caicos Islands,TCA,1900,0
Turks and Caicos Islands,TCA,1901,0
Turks and Caicos Islands,TCA,1902,0
Turks and Caicos Islands,TCA,1903,0
Turks and Caicos Islands,TCA,1904,0
Turks and Caicos Islands,TCA,1905,0
Turks and Caicos Islands,TCA,1906,0
Turks and Caicos Islands,TCA,1907,0
Turks and Caicos Islands,TCA,1908,0
Turks and Caicos Islands,TCA,1909,0
Turks and Caicos Islands,TCA,1910,0
Turks and Caicos Islands,TCA,1911,0
Turks and Caicos Islands,TCA,1912,0
Turks and Caicos Islands,TCA,1913,0
Turks and Caicos Islands,TCA,1914,0
Turks and Caicos Islands,TCA,1915,0
Turks and Caicos Islands,TCA,1916,0
Turks and Caicos Islands,TCA,1917,0
Turks and Caicos Islands,TCA,1918,0
Turks and Caicos Islands,TCA,1919,0
Turks and Caicos Islands,TCA,1920,0
Turks and Caicos Islands,TCA,1921,0
Turks and Caicos Islands,TCA,1922,0
Turks and Caicos Islands,TCA,1923,0
Turks and Caicos Islands,TCA,1924,0
Turks and Caicos Islands,TCA,1925,0
Turks and Caicos Islands,TCA,1926,0
Turks and Caicos Islands,TCA,1927,0
Turks and Caicos Islands,TCA,1928,0
Turks and Caicos Islands,TCA,1929,0
Turks and Caicos Islands,TCA,1930,0
Turks and Caicos Islands,TCA,1931,0
Turks and Caicos Islands,TCA,1932,0
Turks and Caicos Islands,TCA,1933,0
Turks and Caicos Islands,TCA,1934,0
Turks and Caicos Islands,TCA,1935,0
Turks and Caicos Islands,TCA,1936,0
Turks and Caicos Islands,TCA,1937,0
Turks and Caicos Islands,TCA,1938,0
Turks and Caicos Islands,TCA,1939,0
Turks and Caicos Islands,TCA,1940,0
Turks and Caicos Islands,TCA,1941,0
Turks and Caicos Islands,TCA,1942,0
Turks and Caicos Islands,TCA,1943,0
Turks and Caicos Islands,TCA,1944,0
Turks and Caicos Islands,TCA,1945,0
Turks and Caicos Islands,TCA,1946,0
Turks and Caicos Islands,TCA,1947,0
Turks and Caicos Islands,TCA,1948,0
Turks and Caicos Islands,TCA,1949,0
Turks and Caicos Islands,TCA,1950,0
Turks and Caicos Islands,TCA,1951,0
Turks and Caicos Islands,TCA,1952,0
Turks and Caicos Islands,TCA,1953,0
Turks and Caicos Islands,TCA,1954,0
Turks and Caicos Islands,TCA,1955,0
Turks and Caicos Islands,TCA,1956,0
Turks and Caicos Islands,TCA,1957,0
Turks and Caicos Islands,TCA,1958,0
Turks and Caicos Islands,TCA,1990,0.03
Turks and Caicos Islands,TCA,1991,0.03
Turks and Caicos Islands,TCA,1992,0.03
Turks and Caicos Islands,TCA,1993,0.04
Turks and Caicos Islands,TCA,1994,0.04
Turks and Caicos Islands,TCA,1995,0.05
Turks and Caicos Islands,TCA,1996,0.05
Turks and Caicos Islands,TCA,1997,0.05
Turks and Caicos Islands,TCA,1998,0.06
Turks and Caicos Islands,TCA,1999,0.07
Turks and Caicos Islands,TCA,2000,0.07
Turks and Caicos Islands,TCA,2001,0.07
Turks and Caicos Islands,TCA,2002,0.1
Turks and Caicos Islands,TCA,2003,0.1
Turks and Caicos Islands,TCA,2004,0.1
Turks and Caicos Islands,TCA,2005,0.12
Turks and Caicos Islands,TCA,2006,0.14
Turks and Caicos Islands,TCA,2007,0.16
Turks and Caicos Islands,TCA,2008,0.18
Turks and Caicos Islands,TCA,2009,0.18
Turks and Caicos Islands,TCA,2010,0.19
Turks and Caicos Islands,TCA,2011,0.19
Turks and Caicos Islands,TCA,2012,0.2
Turks and Caicos Islands,TCA,2013,0.2
Turks and Caicos Islands,TCA,2014,0.21
Turks and Caicos Islands,TCA,2015,0.21
Turks and Caicos Islands,TCA,2016,0.22
Tuvalu,TUV,1751,0
Tuvalu,TUV,1752,0
Tuvalu,TUV,1753,0
Tuvalu,TUV,1754,0
Tuvalu,TUV,1755,0
Tuvalu,TUV,1756,0
Tuvalu,TUV,1757,0
Tuvalu,TUV,1758,0
Tuvalu,TUV,1759,0
Tuvalu,TUV,1760,0
Tuvalu,TUV,1761,0
Tuvalu,TUV,1762,0
Tuvalu,TUV,1763,0
Tuvalu,TUV,1764,0
Tuvalu,TUV,1765,0
Tuvalu,TUV,1766,0
Tuvalu,TUV,1767,0
Tuvalu,TUV,1768,0
Tuvalu,TUV,1769,0
Tuvalu,TUV,1770,0
Tuvalu,TUV,1771,0
Tuvalu,TUV,1772,0
Tuvalu,TUV,1773,0
Tuvalu,TUV,1774,0
Tuvalu,TUV,1775,0
Tuvalu,TUV,1776,0
Tuvalu,TUV,1777,0
Tuvalu,TUV,1778,0
Tuvalu,TUV,1779,0
Tuvalu,TUV,1780,0
Tuvalu,TUV,1781,0
Tuvalu,TUV,1782,0
Tuvalu,TUV,1783,0
Tuvalu,TUV,1784,0
Tuvalu,TUV,1785,0
Tuvalu,TUV,1786,0
Tuvalu,TUV,1787,0
Tuvalu,TUV,1788,0
Tuvalu,TUV,1789,0
Tuvalu,TUV,1790,0
Tuvalu,TUV,1791,0
Tuvalu,TUV,1792,0
Tuvalu,TUV,1793,0
Tuvalu,TUV,1794,0
Tuvalu,TUV,1795,0
Tuvalu,TUV,1796,0
Tuvalu,TUV,1797,0
Tuvalu,TUV,1798,0
Tuvalu,TUV,1799,0
Tuvalu,TUV,1800,0
Tuvalu,TUV,1801,0
Tuvalu,TUV,1802,0
Tuvalu,TUV,1803,0
Tuvalu,TUV,1804,0
Tuvalu,TUV,1805,0
Tuvalu,TUV,1806,0
Tuvalu,TUV,1807,0
Tuvalu,TUV,1808,0
Tuvalu,TUV,1809,0
Tuvalu,TUV,1810,0
Tuvalu,TUV,1811,0
Tuvalu,TUV,1812,0
Tuvalu,TUV,1813,0
Tuvalu,TUV,1814,0
Tuvalu,TUV,1815,0
Tuvalu,TUV,1816,0
Tuvalu,TUV,1817,0
Tuvalu,TUV,1818,0
Tuvalu,TUV,1819,0
Tuvalu,TUV,1820,0
Tuvalu,TUV,1821,0
Tuvalu,TUV,1822,0
Tuvalu,TUV,1823,0
Tuvalu,TUV,1824,0
Tuvalu,TUV,1825,0
Tuvalu,TUV,1826,0
Tuvalu,TUV,1827,0
Tuvalu,TUV,1828,0
Tuvalu,TUV,1829,0
Tuvalu,TUV,1830,0
Tuvalu,TUV,1831,0
Tuvalu,TUV,1832,0
Tuvalu,TUV,1833,0
Tuvalu,TUV,1834,0
Tuvalu,TUV,1835,0
Tuvalu,TUV,1836,0
Tuvalu,TUV,1837,0
Tuvalu,TUV,1838,0
Tuvalu,TUV,1839,0
Tuvalu,TUV,1840,0
Tuvalu,TUV,1841,0
Tuvalu,TUV,1842,0
Tuvalu,TUV,1843,0
Tuvalu,TUV,1844,0
Tuvalu,TUV,1845,0
Tuvalu,TUV,1846,0
Tuvalu,TUV,1847,0
Tuvalu,TUV,1848,0
Tuvalu,TUV,1849,0
Tuvalu,TUV,1850,0
Tuvalu,TUV,1851,0
Tuvalu,TUV,1852,0
Tuvalu,TUV,1853,0
Tuvalu,TUV,1854,0
Tuvalu,TUV,1855,0
Tuvalu,TUV,1856,0
Tuvalu,TUV,1857,0
Tuvalu,TUV,1858,0
Tuvalu,TUV,1859,0
Tuvalu,TUV,1860,0
Tuvalu,TUV,1861,0
Tuvalu,TUV,1862,0
Tuvalu,TUV,1863,0
Tuvalu,TUV,1864,0
Tuvalu,TUV,1865,0
Tuvalu,TUV,1866,0
Tuvalu,TUV,1867,0
Tuvalu,TUV,1868,0
Tuvalu,TUV,1869,0
Tuvalu,TUV,1870,0
Tuvalu,TUV,1871,0
Tuvalu,TUV,1872,0
Tuvalu,TUV,1873,0
Tuvalu,TUV,1874,0
Tuvalu,TUV,1875,0
Tuvalu,TUV,1876,0
Tuvalu,TUV,1877,0
Tuvalu,TUV,1878,0
Tuvalu,TUV,1879,0
Tuvalu,TUV,1880,0
Tuvalu,TUV,1881,0
Tuvalu,TUV,1882,0
Tuvalu,TUV,1883,0
Tuvalu,TUV,1884,0
Tuvalu,TUV,1885,0
Tuvalu,TUV,1886,0
Tuvalu,TUV,1887,0
Tuvalu,TUV,1888,0
Tuvalu,TUV,1889,0
Tuvalu,TUV,1890,0
Tuvalu,TUV,1891,0
Tuvalu,TUV,1892,0
Tuvalu,TUV,1893,0
Tuvalu,TUV,1894,0
Tuvalu,TUV,1895,0
Tuvalu,TUV,1896,0
Tuvalu,TUV,1897,0
Tuvalu,TUV,1898,0
Tuvalu,TUV,1899,0
Tuvalu,TUV,1900,0
Tuvalu,TUV,1901,0
Tuvalu,TUV,1902,0
Tuvalu,TUV,1903,0
Tuvalu,TUV,1904,0
Tuvalu,TUV,1905,0
Tuvalu,TUV,1906,0
Tuvalu,TUV,1907,0
Tuvalu,TUV,1908,0
Tuvalu,TUV,1909,0
Tuvalu,TUV,1910,0
Tuvalu,TUV,1911,0
Tuvalu,TUV,1912,0
Tuvalu,TUV,1913,0
Tuvalu,TUV,1914,0
Tuvalu,TUV,1915,0
Tuvalu,TUV,1916,0
Tuvalu,TUV,1917,0
Tuvalu,TUV,1918,0
Tuvalu,TUV,1919,0
Tuvalu,TUV,1920,0
Tuvalu,TUV,1921,0
Tuvalu,TUV,1922,0
Tuvalu,TUV,1923,0
Tuvalu,TUV,1924,0
Tuvalu,TUV,1925,0
Tuvalu,TUV,1926,0
Tuvalu,TUV,1927,0
Tuvalu,TUV,1928,0
Tuvalu,TUV,1929,0
Tuvalu,TUV,1930,0
Tuvalu,TUV,1931,0
Tuvalu,TUV,1932,0
Tuvalu,TUV,1933,0
Tuvalu,TUV,1934,0
Tuvalu,TUV,1935,0
Tuvalu,TUV,1936,0
Tuvalu,TUV,1937,0
Tuvalu,TUV,1938,0
Tuvalu,TUV,1939,0
Tuvalu,TUV,1940,0
Tuvalu,TUV,1941,0
Tuvalu,TUV,1942,0
Tuvalu,TUV,1943,0
Tuvalu,TUV,1944,0
Tuvalu,TUV,1945,0
Tuvalu,TUV,1946,0
Tuvalu,TUV,1947,0
Tuvalu,TUV,1948,0
Tuvalu,TUV,1949,0
Tuvalu,TUV,1950,0
Tuvalu,TUV,1951,0
Tuvalu,TUV,1952,0
Tuvalu,TUV,1953,0
Tuvalu,TUV,1954,0
Tuvalu,TUV,1955,0
Tuvalu,TUV,1956,0
Tuvalu,TUV,1957,0
Tuvalu,TUV,1958,0
Tuvalu,TUV,1990,0.01
Tuvalu,TUV,1991,0.01
Tuvalu,TUV,1992,0.01
Tuvalu,TUV,1993,0.01
Tuvalu,TUV,1994,0.01
Tuvalu,TUV,1995,0.01
Tuvalu,TUV,1996,0.01
Tuvalu,TUV,1997,0.01
Tuvalu,TUV,1998,0.01
Tuvalu,TUV,1999,0.01
Tuvalu,TUV,2000,0.01
Tuvalu,TUV,2001,0.01
Tuvalu,TUV,2002,0.01
Tuvalu,TUV,2003,0.01
Tuvalu,TUV,2004,0.01
Tuvalu,TUV,2005,0.01
Tuvalu,TUV,2006,0.01
Tuvalu,TUV,2007,0.01
Tuvalu,TUV,2008,0.01
Tuvalu,TUV,2009,0.01
Tuvalu,TUV,2010,0.01
Tuvalu,TUV,2011,0.01
Tuvalu,TUV,2012,0.01
Tuvalu,TUV,2013,0.01
Tuvalu,TUV,2014,0.01
Tuvalu,TUV,2015,0.01
Tuvalu,TUV,2016,0.01
Uganda,UGA,1751,0
Uganda,UGA,1752,0
Uganda,UGA,1753,0
Uganda,UGA,1754,0
Uganda,UGA,1755,0
Uganda,UGA,1756,0
Uganda,UGA,1757,0
Uganda,UGA,1758,0
Uganda,UGA,1759,0
Uganda,UGA,1760,0
Uganda,UGA,1761,0
Uganda,UGA,1762,0
Uganda,UGA,1763,0
Uganda,UGA,1764,0
Uganda,UGA,1765,0
Uganda,UGA,1766,0
Uganda,UGA,1767,0
Uganda,UGA,1768,0
Uganda,UGA,1769,0
Uganda,UGA,1770,0
Uganda,UGA,1771,0
Uganda,UGA,1772,0
Uganda,UGA,1773,0
Uganda,UGA,1774,0
Uganda,UGA,1775,0
Uganda,UGA,1776,0
Uganda,UGA,1777,0
Uganda,UGA,1778,0
Uganda,UGA,1779,0
Uganda,UGA,1780,0
Uganda,UGA,1781,0
Uganda,UGA,1782,0
Uganda,UGA,1783,0
Uganda,UGA,1784,0
Uganda,UGA,1785,0
Uganda,UGA,1786,0
Uganda,UGA,1787,0
Uganda,UGA,1788,0
Uganda,UGA,1789,0
Uganda,UGA,1790,0
Uganda,UGA,1791,0
Uganda,UGA,1792,0
Uganda,UGA,1793,0
Uganda,UGA,1794,0
Uganda,UGA,1795,0
Uganda,UGA,1796,0
Uganda,UGA,1797,0
Uganda,UGA,1798,0
Uganda,UGA,1799,0
Uganda,UGA,1800,0
Uganda,UGA,1801,0
Uganda,UGA,1802,0
Uganda,UGA,1803,0
Uganda,UGA,1804,0
Uganda,UGA,1805,0
Uganda,UGA,1806,0
Uganda,UGA,1807,0
Uganda,UGA,1808,0
Uganda,UGA,1809,0
Uganda,UGA,1810,0
Uganda,UGA,1811,0
Uganda,UGA,1812,0
Uganda,UGA,1813,0
Uganda,UGA,1814,0
Uganda,UGA,1815,0
Uganda,UGA,1816,0
Uganda,UGA,1817,0
Uganda,UGA,1818,0
Uganda,UGA,1819,0
Uganda,UGA,1820,0
Uganda,UGA,1821,0
Uganda,UGA,1822,0
Uganda,UGA,1823,0
Uganda,UGA,1824,0
Uganda,UGA,1825,0
Uganda,UGA,1826,0
Uganda,UGA,1827,0
Uganda,UGA,1828,0
Uganda,UGA,1829,0
Uganda,UGA,1830,0
Uganda,UGA,1831,0
Uganda,UGA,1832,0
Uganda,UGA,1833,0
Uganda,UGA,1834,0
Uganda,UGA,1835,0
Uganda,UGA,1836,0
Uganda,UGA,1837,0
Uganda,UGA,1838,0
Uganda,UGA,1839,0
Uganda,UGA,1840,0
Uganda,UGA,1841,0
Uganda,UGA,1842,0
Uganda,UGA,1843,0
Uganda,UGA,1844,0
Uganda,UGA,1845,0
Uganda,UGA,1846,0
Uganda,UGA,1847,0
Uganda,UGA,1848,0
Uganda,UGA,1849,0
Uganda,UGA,1850,0
Uganda,UGA,1851,0
Uganda,UGA,1852,0
Uganda,UGA,1853,0
Uganda,UGA,1854,0
Uganda,UGA,1855,0
Uganda,UGA,1856,0
Uganda,UGA,1857,0
Uganda,UGA,1858,0
Uganda,UGA,1859,0
Uganda,UGA,1860,0
Uganda,UGA,1861,0
Uganda,UGA,1862,0
Uganda,UGA,1863,0
Uganda,UGA,1864,0
Uganda,UGA,1865,0
Uganda,UGA,1866,0
Uganda,UGA,1867,0
Uganda,UGA,1868,0
Uganda,UGA,1869,0
Uganda,UGA,1870,0
Uganda,UGA,1871,0
Uganda,UGA,1872,0
Uganda,UGA,1873,0
Uganda,UGA,1874,0
Uganda,UGA,1875,0
Uganda,UGA,1876,0
Uganda,UGA,1877,0
Uganda,UGA,1878,0
Uganda,UGA,1879,0
Uganda,UGA,1880,0
Uganda,UGA,1881,0
Uganda,UGA,1882,0
Uganda,UGA,1883,0
Uganda,UGA,1884,0
Uganda,UGA,1885,0
Uganda,UGA,1886,0
Uganda,UGA,1887,0
Uganda,UGA,1888,0
Uganda,UGA,1889,0
Uganda,UGA,1890,0
Uganda,UGA,1891,0
Uganda,UGA,1892,0
Uganda,UGA,1893,0
Uganda,UGA,1894,0
Uganda,UGA,1895,0
Uganda,UGA,1896,0
Uganda,UGA,1897,0
Uganda,UGA,1898,0
Uganda,UGA,1899,0
Uganda,UGA,1900,0
Uganda,UGA,1901,0
Uganda,UGA,1902,0
Uganda,UGA,1903,0
Uganda,UGA,1904,0
Uganda,UGA,1905,0
Uganda,UGA,1906,0
Uganda,UGA,1907,0
Uganda,UGA,1908,0
Uganda,UGA,1909,0
Uganda,UGA,1910,0
Uganda,UGA,1911,0
Uganda,UGA,1912,0
Uganda,UGA,1913,0
Uganda,UGA,1914,0
Uganda,UGA,1915,0
Uganda,UGA,1916,0
Uganda,UGA,1917,0
Uganda,UGA,1918,0
Uganda,UGA,1919,0
Uganda,UGA,1920,0
Uganda,UGA,1921,0
Uganda,UGA,1922,0
Uganda,UGA,1923,0
Uganda,UGA,1924,0
Uganda,UGA,1925,0
Uganda,UGA,1926,0
Uganda,UGA,1927,0
Uganda,UGA,1928,0
Uganda,UGA,1929,0
Uganda,UGA,1930,0
Uganda,UGA,1931,0
Uganda,UGA,1932,0
Uganda,UGA,1933,0
Uganda,UGA,1934,0
Uganda,UGA,1935,0
Uganda,UGA,1936,0
Uganda,UGA,1937,0
Uganda,UGA,1938,0
Uganda,UGA,1939,0
Uganda,UGA,1940,0
Uganda,UGA,1941,0
Uganda,UGA,1942,0
Uganda,UGA,1943,0
Uganda,UGA,1944,0
Uganda,UGA,1945,0
Uganda,UGA,1946,0
Uganda,UGA,1947,0
Uganda,UGA,1948,0
Uganda,UGA,1949,0
Uganda,UGA,1950,0.10643
Uganda,UGA,1951,0.13946
Uganda,UGA,1952,0.14313
Uganda,UGA,1953,0.20919
Uganda,UGA,1954,0.2202
Uganda,UGA,1955,0.26424
Uganda,UGA,1956,0.26424
Uganda,UGA,1957,0.27892
Uganda,UGA,1958,0.2936
Uganda,UGA,1959,0.41
Uganda,UGA,1960,0.42
Uganda,UGA,1961,0.41
Uganda,UGA,1962,0.43
Uganda,UGA,1963,0.43
Uganda,UGA,1964,0.49
Uganda,UGA,1965,0.63
Uganda,UGA,1966,0.73
Uganda,UGA,1967,0.81
Uganda,UGA,1968,0.98
Uganda,UGA,1969,1.18
Uganda,UGA,1970,1.44
Uganda,UGA,1971,1.44
Uganda,UGA,1972,1.38
Uganda,UGA,1973,1.18
Uganda,UGA,1974,1.19
Uganda,UGA,1975,1.13
Uganda,UGA,1976,0.99
Uganda,UGA,1977,0.81
Uganda,UGA,1978,0.7
Uganda,UGA,1979,0.67
Uganda,UGA,1980,0.63
Uganda,UGA,1981,0.53
Uganda,UGA,1982,0.55
Uganda,UGA,1983,0.62
Uganda,UGA,1984,0.58
Uganda,UGA,1985,0.62
Uganda,UGA,1986,0.7
Uganda,UGA,1987,0.77
Uganda,UGA,1988,0.86
Uganda,UGA,1989,0.8
Uganda,UGA,1990,0.76
Uganda,UGA,1991,0.78
Uganda,UGA,1992,0.79
Uganda,UGA,1993,0.78
Uganda,UGA,1994,0.71
Uganda,UGA,1995,0.94
Uganda,UGA,1996,1.06
Uganda,UGA,1997,1.11
Uganda,UGA,1998,1.26
Uganda,UGA,1999,1.31
Uganda,UGA,2000,1.43
Uganda,UGA,2001,1.51
Uganda,UGA,2002,1.56
Uganda,UGA,2003,1.6
Uganda,UGA,2004,1.74
Uganda,UGA,2005,2.17
Uganda,UGA,2006,2.54
Uganda,UGA,2007,2.89
Uganda,UGA,2008,3.19
Uganda,UGA,2009,3.38
Uganda,UGA,2010,3.92
Uganda,UGA,2011,4.26
Uganda,UGA,2012,4.07
Uganda,UGA,2013,4.87
Uganda,UGA,2014,5.22
Uganda,UGA,2015,5.23
Uganda,UGA,2016,5.34
Ukraine,UKR,1959,259.43
Ukraine,UKR,1960,270.11
Ukraine,UKR,1961,278.56
Ukraine,UKR,1962,292.36
Ukraine,UKR,1963,313.54
Ukraine,UKR,1964,333.45
Ukraine,UKR,1965,353.72
Ukraine,UKR,1966,373.55
Ukraine,UKR,1967,390.6
Ukraine,UKR,1968,401.58
Ukraine,UKR,1969,418.22
Ukraine,UKR,1970,439.88
Ukraine,UKR,1971,466.88
Ukraine,UKR,1972,491.31
Ukraine,UKR,1973,512.16
Ukraine,UKR,1974,531.76
Ukraine,UKR,1975,559.06
Ukraine,UKR,1976,580.63
Ukraine,UKR,1977,600.43
Ukraine,UKR,1978,621.08
Ukraine,UKR,1979,626.25
Ukraine,UKR,1980,650.93
Ukraine,UKR,1981,638.63
Ukraine,UKR,1982,650.71
Ukraine,UKR,1983,660.04
Ukraine,UKR,1984,665.98
Ukraine,UKR,1985,718.24
Ukraine,UKR,1986,720.2
Ukraine,UKR,1987,750.54
Ukraine,UKR,1988,771.17
Ukraine,UKR,1989,755.01
Ukraine,UKR,1990,706.2
Ukraine,UKR,1991,632.7
Ukraine,UKR,1992,589.23
Ukraine,UKR,1993,510.38
Ukraine,UKR,1994,419.47
Ukraine,UKR,1995,390.07
Ukraine,UKR,1996,351.43
Ukraine,UKR,1997,340.23
Ukraine,UKR,1998,321.05
Ukraine,UKR,1999,292.29
Ukraine,UKR,2000,279.51
Ukraine,UKR,2001,301.27
Ukraine,UKR,2002,294.17
Ukraine,UKR,2003,305.15
Ukraine,UKR,2004,306.24
Ukraine,UKR,2005,313.52
Ukraine,UKR,2006,332.75
Ukraine,UKR,2007,336.59
Ukraine,UKR,2008,325.73
Ukraine,UKR,2009,277.15
Ukraine,UKR,2010,293.48
Ukraine,UKR,2011,306.97
Ukraine,UKR,2012,303.63
Ukraine,UKR,2013,295.88
Ukraine,UKR,2014,256.18
Ukraine,UKR,2015,223.08
Ukraine,UKR,2016,241.43
United Arab Emirates,ARE,1751,0
United Arab Emirates,ARE,1752,0
United Arab Emirates,ARE,1753,0
United Arab Emirates,ARE,1754,0
United Arab Emirates,ARE,1755,0
United Arab Emirates,ARE,1756,0
United Arab Emirates,ARE,1757,0
United Arab Emirates,ARE,1758,0
United Arab Emirates,ARE,1759,0
United Arab Emirates,ARE,1760,0
United Arab Emirates,ARE,1761,0
United Arab Emirates,ARE,1762,0
United Arab Emirates,ARE,1763,0
United Arab Emirates,ARE,1764,0
United Arab Emirates,ARE,1765,0
United Arab Emirates,ARE,1766,0
United Arab Emirates,ARE,1767,0
United Arab Emirates,ARE,1768,0
United Arab Emirates,ARE,1769,0
United Arab Emirates,ARE,1770,0
United Arab Emirates,ARE,1771,0
United Arab Emirates,ARE,1772,0
United Arab Emirates,ARE,1773,0
United Arab Emirates,ARE,1774,0
United Arab Emirates,ARE,1775,0
United Arab Emirates,ARE,1776,0
United Arab Emirates,ARE,1777,0
United Arab Emirates,ARE,1778,0
United Arab Emirates,ARE,1779,0
United Arab Emirates,ARE,1780,0
United Arab Emirates,ARE,1781,0
United Arab Emirates,ARE,1782,0
United Arab Emirates,ARE,1783,0
United Arab Emirates,ARE,1784,0
United Arab Emirates,ARE,1785,0
United Arab Emirates,ARE,1786,0
United Arab Emirates,ARE,1787,0
United Arab Emirates,ARE,1788,0
United Arab Emirates,ARE,1789,0
United Arab Emirates,ARE,1790,0
United Arab Emirates,ARE,1791,0
United Arab Emirates,ARE,1792,0
United Arab Emirates,ARE,1793,0
United Arab Emirates,ARE,1794,0
United Arab Emirates,ARE,1795,0
United Arab Emirates,ARE,1796,0
United Arab Emirates,ARE,1797,0
United Arab Emirates,ARE,1798,0
United Arab Emirates,ARE,1799,0
United Arab Emirates,ARE,1800,0
United Arab Emirates,ARE,1801,0
United Arab Emirates,ARE,1802,0
United Arab Emirates,ARE,1803,0
United Arab Emirates,ARE,1804,0
United Arab Emirates,ARE,1805,0
United Arab Emirates,ARE,1806,0
United Arab Emirates,ARE,1807,0
United Arab Emirates,ARE,1808,0
United Arab Emirates,ARE,1809,0
United Arab Emirates,ARE,1810,0
United Arab Emirates,ARE,1811,0
United Arab Emirates,ARE,1812,0
United Arab Emirates,ARE,1813,0
United Arab Emirates,ARE,1814,0
United Arab Emirates,ARE,1815,0
United Arab Emirates,ARE,1816,0
United Arab Emirates,ARE,1817,0
United Arab Emirates,ARE,1818,0
United Arab Emirates,ARE,1819,0
United Arab Emirates,ARE,1820,0
United Arab Emirates,ARE,1821,0
United Arab Emirates,ARE,1822,0
United Arab Emirates,ARE,1823,0
United Arab Emirates,ARE,1824,0
United Arab Emirates,ARE,1825,0
United Arab Emirates,ARE,1826,0
United Arab Emirates,ARE,1827,0
United Arab Emirates,ARE,1828,0
United Arab Emirates,ARE,1829,0
United Arab Emirates,ARE,1830,0
United Arab Emirates,ARE,1831,0
United Arab Emirates,ARE,1832,0
United Arab Emirates,ARE,1833,0
United Arab Emirates,ARE,1834,0
United Arab Emirates,ARE,1835,0
United Arab Emirates,ARE,1836,0
United Arab Emirates,ARE,1837,0
United Arab Emirates,ARE,1838,0
United Arab Emirates,ARE,1839,0
United Arab Emirates,ARE,1840,0
United Arab Emirates,ARE,1841,0
United Arab Emirates,ARE,1842,0
United Arab Emirates,ARE,1843,0
United Arab Emirates,ARE,1844,0
United Arab Emirates,ARE,1845,0
United Arab Emirates,ARE,1846,0
United Arab Emirates,ARE,1847,0
United Arab Emirates,ARE,1848,0
United Arab Emirates,ARE,1849,0
United Arab Emirates,ARE,1850,0
United Arab Emirates,ARE,1851,0
United Arab Emirates,ARE,1852,0
United Arab Emirates,ARE,1853,0
United Arab Emirates,ARE,1854,0
United Arab Emirates,ARE,1855,0
United Arab Emirates,ARE,1856,0
United Arab Emirates,ARE,1857,0
United Arab Emirates,ARE,1858,0
United Arab Emirates,ARE,1859,0
United Arab Emirates,ARE,1860,0
United Arab Emirates,ARE,1861,0
United Arab Emirates,ARE,1862,0
United Arab Emirates,ARE,1863,0
United Arab Emirates,ARE,1864,0
United Arab Emirates,ARE,1865,0
United Arab Emirates,ARE,1866,0
United Arab Emirates,ARE,1867,0
United Arab Emirates,ARE,1868,0
United Arab Emirates,ARE,1869,0
United Arab Emirates,ARE,1870,0
United Arab Emirates,ARE,1871,0
United Arab Emirates,ARE,1872,0
United Arab Emirates,ARE,1873,0
United Arab Emirates,ARE,1874,0
United Arab Emirates,ARE,1875,0
United Arab Emirates,ARE,1876,0
United Arab Emirates,ARE,1877,0
United Arab Emirates,ARE,1878,0
United Arab Emirates,ARE,1879,0
United Arab Emirates,ARE,1880,0
United Arab Emirates,ARE,1881,0
United Arab Emirates,ARE,1882,0
United Arab Emirates,ARE,1883,0
United Arab Emirates,ARE,1884,0
United Arab Emirates,ARE,1885,0
United Arab Emirates,ARE,1886,0
United Arab Emirates,ARE,1887,0
United Arab Emirates,ARE,1888,0
United Arab Emirates,ARE,1889,0
United Arab Emirates,ARE,1890,0
United Arab Emirates,ARE,1891,0
United Arab Emirates,ARE,1892,0
United Arab Emirates,ARE,1893,0
United Arab Emirates,ARE,1894,0
United Arab Emirates,ARE,1895,0
United Arab Emirates,ARE,1896,0
United Arab Emirates,ARE,1897,0
United Arab Emirates,ARE,1898,0
United Arab Emirates,ARE,1899,0
United Arab Emirates,ARE,1900,0
United Arab Emirates,ARE,1901,0
United Arab Emirates,ARE,1902,0
United Arab Emirates,ARE,1903,0
United Arab Emirates,ARE,1904,0
United Arab Emirates,ARE,1905,0
United Arab Emirates,ARE,1906,0
United Arab Emirates,ARE,1907,0
United Arab Emirates,ARE,1908,0
United Arab Emirates,ARE,1909,0
United Arab Emirates,ARE,1910,0
United Arab Emirates,ARE,1911,0
United Arab Emirates,ARE,1912,0
